settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
27348770602	19.06.2026 04:21:27 UTC	20.06.2026 04:21:27 UTC	22.06.2026 04:21:27 UTC	26121.43	INR																		
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemPrice	Principal	475.24	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemPrice	Product Tax	23.76	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemPrice	Shipping	38.10	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemPrice	Shipping tax	1.90	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemTCS	TCS-IGST	-2.38	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.49	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	Fixed closing fee	-22.00	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	ItemFees	Fixed closing fee IGST	-3.96	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	Promotion	Shipping discount	-38.10	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	404-2548476-0435551	404-2548476-0435551		TCS378w7H	Amazon.in	Promotion	Shipping tax discount	-1.90	AFN	19.06.2026	19.06.2026 05:44:56 UTC	64267366018522			1460553	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemPrice	Principal	665.71	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemPrice	Product Tax	33.29	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemPrice	Shipping	38.10	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemPrice	Shipping tax	1.90	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemTCS	TCS-IGST	-3.33	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.68	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	ItemFees	Fixed closing fee IGST	-4.86	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	Promotion	Shipping discount	-38.10	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	408-5599171-8261942	408-5599171-8261942		T63rqf2RH	Amazon.in	Promotion	Shipping tax discount	-1.90	AFN	19.06.2026	19.06.2026 06:01:50 UTC	64325941528362			1030651	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemPrice	Principal	151.43	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemPrice	Product Tax	7.57	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemPrice	Shipping	38.10	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemPrice	Shipping tax	1.90	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemTCS	TCS-IGST	-0.76	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.16	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	Fixed closing fee	-26.00	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	ItemFees	Fixed closing fee IGST	-4.68	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	Promotion	Shipping discount	-38.10	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	171-7976055-1955513	171-7976055-1955513		TcHBV0VNH	Amazon.in	Promotion	Shipping tax discount	-1.90	AFN	19.06.2026	19.06.2026 04:41:52 UTC	64302778164882			1030300_EAN	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemPrice	Principal	665.72	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemPrice	Product Tax	33.28	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemTCS	TCS-SGST	-1.66	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemTCS	TCS-CGST	-1.66	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.68	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	Fixed closing fee CGST	-2.43	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	405-1965342-1251528	405-1965342-1251528		TXJ7SNggH	Amazon.in	ItemFees	Fixed closing fee SGST	-2.43	AFN	19.06.2026	19.06.2026 05:24:38 UTC	64348163853762			1030651	1	
27348770602						Order	404-3983906-3101938	404-3983906-3101938		TwSpbK71H	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 05:20:53 UTC	64365856776082			1630207	1	
27348770602						Order	404-3983906-3101938	404-3983906-3101938		TwSpbK71H	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 05:20:53 UTC	64365856776082			1630207	1	
27348770602						Order	404-3983906-3101938	404-3983906-3101938		TwSpbK71H	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 05:20:53 UTC	64365856776082			1630207	1	
27348770602						Order	404-3983906-3101938	404-3983906-3101938		TwSpbK71H	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 05:20:53 UTC	64365856776082			1630207	1	
27348770602						Order	404-3983906-3101938	404-3983906-3101938		TwSpbK71H	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 05:20:53 UTC	64365856776082			1630207	1	
27348770602						Order	404-3983906-3101938	404-3983906-3101938		TwSpbK71H	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 05:20:53 UTC	64365856776082			1630207	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemPrice	Principal	665.72	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemPrice	Product Tax	33.28	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemTCS	TCS-SGST	-1.66	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemTCS	TCS-CGST	-1.66	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.68	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	404-6792466-3558765	404-6792466-3558765		TXdlsYBFH	Amazon.in	ItemFees	Fixed closing fee IGST	-4.86	AFN	19.06.2026	19.06.2026 05:41:40 UTC	64330281830562			1030651	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemPrice	Principal	475.24	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemPrice	Product Tax	23.76	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemPrice	Shipping	56.19	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemPrice	Shipping tax	2.81	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemTCS	TCS-IGST	-2.38	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.49	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	Fixed closing fee	-22.00	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	ItemFees	Fixed closing fee IGST	-3.96	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	Promotion	Shipping discount	-56.19	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	405-5856110-5369116	405-5856110-5369116		T6wMspMnH	Amazon.in	Promotion	Shipping tax discount	-2.81	AFN	19.06.2026	19.06.2026 05:53:09 UTC	64327322351202			1030604	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemPrice	Principal	570.48	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemPrice	Product Tax	28.52	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemPrice	Shipping	18.10	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemPrice	Shipping tax	0.90	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemTCS	TCS-IGST	-2.85	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.59	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	Fixed closing fee	-27.00	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	ItemFees	Fixed closing fee IGST	-4.86	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	Promotion	Shipping discount	-18.10	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	406-9274721-7833900	406-9274721-7833900		TXBXKh7dH	Amazon.in	Promotion	Shipping tax discount	-0.90	AFN	19.06.2026	19.06.2026 04:35:02 UTC	64371080277482			1290300	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemPrice	Principal	151.42	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemPrice	Product Tax	7.58	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemPrice	Shipping	56.20	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemPrice	Shipping tax	2.80	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemTCS	TCS-SGST	-0.38	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemTCS	TCS-CGST	-0.38	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.16	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
27348770602						Order	404-4737670-4635519	404-4737670-4635519		T35cPZVVH	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.06.2026	19.06.2026 04:35:29 UTC	64313513453402			1030300_EAN	1	
